"","C3","C4","C7.1","C7.2","C9.1","C9.2","C10","C11.1","C11.2","P2","P11","P7","P4","P8","P10","P9","Control","Mutant"
"DMR_up_ 1160",0.725656385284047,0.679172411753344,0.89048637351905,0.663167749757055,0.617698730423219,0.653615523127224,0.903872047117357,0.625298564027486,0.873639501301104,0.947107570867744,0.911570600404094,0.928206058449746,0.937390153785993,0.920246444728579,0.945598618912957,0.92495131437678,0.736956365145543,0.930724394503699
"DMR_up_ 1161",0.587511834648888,0.672678806275105,0.602796240248033,0.450977952705952,0.457202939051246,0.492340079956805,0.522091979280772,0.797319297043103,0.479878495434708,0.744439515422042,0.871828539755569,0.816842360079071,0.815386552917261,0.88668876188262,0.75013971998121,0.627996432885039,0.562533069404957,0.787617411846116
"DMR_up_ 1162",0.281614751485345,0.246430171022154,0.275376885974979,0.271326610846437,0.296587675842424,0.293860740907175,0.278957800461185,0.318102763654502,0.270986631924565,0.762436298651064,0.734871343020985,0.547673997471684,0.681152765197279,0.543518477373447,0.665888433918016,0.593494533638598,0.281471559124307,0.647005121324439
"DMR_up_ 1163",0.16634577940334,0.164700197424993,0.183521651341668,0.174031403260816,0.163916018253676,0.216570816284324,0.183638033332078,0.188830062958788,0.170077714024143,0.690088035368316,0.826505406988377,0.607285748154383,0.559108218270751,0.422586859891008,0.563197563603847,0.52344203983892,0.179070186253758,0.598887696016514
"DMR_up_ 1164",0.179589395951854,0.220195817897944,0.246475642795378,0.283771440954401,0.246080713780018,0.187793741974935,0.14394395453958,0.301720391233401,0.102877429722925,0.422391660882807,0.551046659514019,0.42606967191257,0.461719391640094,0.418145456864307,0.394099556998077,0.439828964012304,0.212494280983382,0.444757337403454
"DMR_up_ 1165",0.113777296519176,0.119118143320683,0.124113445207944,0.101461354276683,0.105255860313619,0.104430815616349,0.177361967291879,0.113749580232575,0.125693349259691,0.423092760429437,0.528340681591495,0.312910036279363,0.383547751861322,0.26472844259032,0.369847947321636,0.304620172918835,0.120551312448733,0.369583970427487
"DMR_up_ 1166",0.350445142923281,0.343469081358447,0.378099042086036,0.390151385250528,0.378585857781415,0.358363125932964,0.388558240673756,0.393405079355428,0.367920514920332,0.686823214930947,0.718451986821471,0.55124097012084,0.555879713663526,0.474379122872062,0.525012113558768,0.526597876424292,0.372110830031354,0.576912142627415
"DMR_up_ 1167",0.15425982000252,0.208938361588426,0.161844193091247,0.166519350628962,0.178371757948242,0.190570640918933,0.201163977985858,0.177549607611484,0.192792426751375,0.498503128530954,0.626785492083856,0.337557773795767,0.370532747521384,0.275856538800081,0.423809513373332,0.354683472369282,0.181334459614116,0.412532666639237
"DMR_up_ 1168",0.0714242101902989,0.193205627430531,0.0989948176405484,0.0912631128268229,0.10213096924206,0.0818549039618085,0.175721376918432,0.0918929571532758,0.138493765374767,0.470281097151443,0.557447450068448,0.285236311330615,0.338985086534773,0.221701437772278,0.383678643660965,0.32037550676648,0.116109082304283,0.368243647612143
"DMR_up_ 1169",0.124879498423278,0.117020595076837,0.141244745684418,0.162237541406636,0.132192026827596,0.122045383985576,0.175268503400868,0.154762640882568,0.157820820261212,0.439051988073823,0.519062498491352,0.324694805236729,0.410616012208806,0.287871295042619,0.37711091649039,0.339234767348174,0.143052417327665,0.385377468984556
"DMR_up_ 117",0.0918402951172992,0.138698937134929,0.0599722856640312,0.151321788951107,0.0868293188964511,0.0792677768926066,0.1265445643929,0.129228926814897,0.0795649201013013,0.458097199649594,0.50673284951735,0.255798846819362,0.347547377269744,0.238118598785652,0.324030737719666,0.294333840695123,0.104807645996169,0.346379921493784
"DMR_up_ 1170",0.202548124125815,0.287977505731879,0.134427177511667,0.307964819121344,0.234915320931463,0.243832833572033,0.292115315410191,0.253355998792886,0.216288989735039,0.501774355797261,0.590182236066091,0.38534434851418,0.457782056510258,0.401902195510416,0.448892214979024,0.433565023078942,0.241491787214702,0.459920347208025
"DMR_up_ 1171",0.141692498359454,0.129170426106249,0.152456207683216,0.141567171470774,0.163190720603235,0.225925295928403,0.160673513907343,0.15322531892556,0.151598657871326,0.654277379538964,0.75504153152369,0.436061875177075,0.501191631224816,0.349829978908934,0.518674364150627,0.46250658448866,0.157722201206173,0.525369049287538
"DMR_up_ 1172",0.0956025547047094,0.113017942643675,0.11790232671803,0.109806558994035,0.100226687179952,0.0985987074784023,0.132103648519114,0.0991666373051596,0.0798548561776414,0.563200185804756,0.683327762051908,0.41072914573415,0.483709886135356,0.370486056713037,0.523924404231622,0.449182952166591,0.105142213302302,0.497794341833917
"DMR_up_ 1173",0.379060618445929,0.239774937518392,0.324235570685734,0.337833229400573,0.333707517434973,0.316601693290701,0.377667824060218,0.35903054709733,0.337396833235124,0.648630547845947,0.694505503160904,0.56991526042536,0.572371596549082,0.539211699598594,0.600414048004896,0.5699450409937,0.333923196796553,0.599284813796926
"DMR_up_ 1174",0.493966149142095,0.319120186220258,0.444611632413554,0.41404717990733,0.407971900593118,0.397027529341805,0.399661112487108,0.449891899685009,0.388439425680294,0.740347402049719,0.750209856346308,0.612434221676546,0.665648366041197,0.589326896454282,0.640394438667183,0.643926535305843,0.412748557274508,0.663183959505868
"DMR_up_ 1175",0.298070909924679,0.234839822079086,0.269191395311501,0.271909196452229,0.294492307240648,0.282608781765471,0.266705051663951,0.283980768940596,0.262467712547972,0.620989492457319,0.654795416789143,0.472762686393697,0.489500334630403,0.431346448349507,0.485061991120383,0.472672311893097,0.273807327325126,0.518161240233364
"DMR_up_ 1176",0.485605298763663,0.262039692396141,0.497722452220241,0.494169263318859,0.525317103157194,0.25721508296322,0.525425252439089,0.515794515068599,0.524318412671877,0.695330990488706,0.724591290405843,0.61550065598248,0.620620677346069,0.609764556709548,0.611208072269406,0.614011605629937,0.454178563666543,0.641575406975998
"DMR_up_ 1177",0.536064150281414,0.304921989859189,0.523227104808717,0.543402637858847,0.526985513030364,0.210557116734686,0.499730011298737,0.546775126228857,0.504242046702473,0.804098000691051,0.818051041752879,0.716764186621068,0.758359986428483,0.684331408834742,0.724961875186656,0.713109643222235,0.466211744089254,0.745668020391016
"DMR_up_ 1178",0.325444233738766,0.306305656802773,0.351450451467246,0.337781517670391,0.311865009882315,0.365677243564559,0.286894461488588,0.347268205000742,0.308352481892184,0.740968295237311,0.873946258817977,0.666446707865154,0.739827835049211,0.654135982338259,0.674474153729395,0.637772358521371,0.326782140167507,0.712510227365525
"DMR_up_ 1179",0.0955890439930245,0.131267528498983,0.165981969972745,0.130631482483804,0.128057146481719,0.167137577880415,0.149798794061188,0.170683285653056,0.162663181946873,0.880289982875675,0.941371352424151,0.691516526344345,0.789778636465909,0.521778785383648,0.765211180306659,0.741527074454871,0.144645556774645,0.761639076893608
"DMR_up_ 118",0.226300618545823,0.203376132557658,0.255466876447821,0.208481611958202,0.227946695008925,0.196040037926853,0.22614085940998,0.230648070393458,0.254012247224135,0.698947475987428,0.785180492049684,0.577482068330243,0.595708413485773,0.466353670326312,0.613034185559872,0.594100266940654,0.225379238830317,0.618686653239995
"DMR_up_ 1180",0.173840513610135,0.196373761888834,0.182555711280174,0.168512657467626,0.181051633289739,0.186989217348724,0.199348626507444,0.193927108364619,0.177706672857984,0.624921018195022,0.734092702736615,0.4657769374306,0.46022659133606,0.350686222343642,0.502392874958006,0.513416549986854,0.18447843362392,0.521644699569543
"DMR_up_ 1181",0.117364407233763,0.156032558356,0.179719736972621,0.146028181546754,0.148887693623851,0.14083295964527,0.237642787139092,0.17254527440879,0.189052438712477,0.638357050614964,0.821619796169541,0.494989081588444,0.550319875887042,0.428915114714404,0.553922803412978,0.554877869587265,0.16534511529318,0.577571655996377
"DMR_up_ 1182",0.0926111208175377,0.0810501471673745,0.114741449391087,0.0947263752970391,0.111275249964511,0.117678390402499,0.133117075658414,0.120226352161619,0.116680620723299,0.493655353692798,0.58305822279501,0.357520425525038,0.413646653878579,0.32922822452059,0.417640875539447,0.370090505697758,0.109122975731487,0.423548608807032
"DMR_up_ 1183",0.0855009090991959,0.0842735066848234,0.123524703683589,0.110542426929404,0.119167769209844,0.125819708510327,0.151273159431534,0.136465667677818,0.158689710648038,0.667529107904115,0.828094063487012,0.518778684734344,0.586908565434466,0.478084476559967,0.578926673409957,0.503868122682613,0.12169528465273,0.594598527744639
"DMR_up_ 119",0.0901349414982293,0.0866470368776463,0.120410234840883,0.104754228498937,0.136323093407018,0.118964616129417,0.0991070257305066,0.109444413263456,0.108341178266941,0.59222594901603,0.716737363601177,0.383727884813391,0.451904484697118,0.287349310057794,0.465716691286299,0.427351068865246,0.108236307612559,0.475001821762436
"DMR_up_ 12",0.119411796819696,0.126139793090615,0.143336588755946,0.124971089285289,0.151461760441726,0.146663013206739,0.149397585515828,0.169730254864059,0.146716813573379,0.642167355636103,0.75021983606219,0.443305871533524,0.468297435447106,0.401704877955709,0.537267235914754,0.538475743181561,0.141980966172586,0.540205479390135
"DMR_up_ 120",0.15150921901326,0.149222497366542,0.190076677978283,0.17647044688566,0.19052644984738,0.170912189223897,0.190768667390937,0.180284894229665,0.192525331627035,0.720684666114287,0.774274529319525,0.517623551260531,0.572017369167124,0.455479358326021,0.546158888403794,0.542717318099264,0.17692181928474,0.589850811527221
"DMR_up_ 121",0.140644601310187,0.154382070067017,0.167910681992931,0.153280051560461,0.158084501782208,0.131634141479474,0.180583069962714,0.172461534319822,0.185154251135921,0.575251706000259,0.710736346313301,0.501250218793616,0.52787812382376,0.432832775975613,0.509967968339432,0.48417830054521,0.160459433734526,0.534585062827313
"DMR_up_ 122",0.178945394208817,0.105915635735139,0.140786431657719,0.118603373577026,0.117816656976515,0.118206566465226,0.156566539514835,0.14316313951864,0.131463620745702,0.652008205663748,0.697821950864923,0.470194623161561,0.531987706086118,0.394590659735751,0.509683158733003,0.467914628033668,0.134607484266624,0.532028704611253
"DMR_up_ 123",0.137751562017182,0.149966022460774,0.163674438133747,0.152959103210589,0.159551676587346,0.176723391784787,0.18747775673085,0.157342795000013,0.161811008506412,0.638639852669231,0.720821236420101,0.425165750353822,0.474334696062868,0.356420237692175,0.497985500890089,0.4325482220818,0.160806417159078,0.506559356595726
"DMR_up_ 124",0.224418176920912,0.190979092539931,0.160140066914028,0.159589988888824,0.184027735295106,0.169521818616277,0.195714982632991,0.227990382943809,0.160343480891345,0.718476755209579,0.840647130156457,0.586918575286619,0.678377589980717,0.532846717635988,0.631192956523361,0.593546974536123,0.185858413960358,0.654572385618406
"DMR_up_ 125",0.254681997519314,0.287032322019229,0.277969667064602,0.246268214633619,0.269023507721023,0.265855450431261,0.29871231702376,0.309801525126476,0.299270150897103,0.819746142537338,0.874305255690952,0.711960173919012,0.758776752700313,0.618862321226903,0.72139794806,0.74737519291874,0.278735016937376,0.750346255293323
"DMR_up_ 126",0.268917119920494,0.233612080988442,0.222497252555043,0.189102200169655,0.212921762420004,0.208755408766086,0.207389376160537,0.23113816332158,0.226720344290056,0.733526154299415,0.79655122537852,0.547501822086764,0.638397354503164,0.512360687842544,0.6123625631386,0.583733793150949,0.222339300954655,0.63206194291428
"DMR_up_ 127",0.152284701890231,0.128553096481653,0.163935368303587,0.146144090166889,0.162576618462783,0.143971430782124,0.159791575489295,0.188100779735463,0.147840102877317,0.719035178036588,0.821468881119803,0.488329294651777,0.589391361870115,0.408753401814805,0.564003670759977,0.550898698768094,0.154799751576594,0.591697212431594
"DMR_up_ 128",0.106243747787674,0.136186740093129,0.149903426230567,0.135736194365165,0.145975196919623,0.156735242112728,0.147046483614416,0.147146025301799,0.147636524989811,0.647106416432179,0.738315470398103,0.462944721048896,0.551236989079866,0.391951258132423,0.543655719622297,0.472898364031951,0.141401064601657,0.544015562677959
"DMR_up_ 129",0.321699430197405,0.267782188848526,0.256729162879614,0.257728805674615,0.313882187008003,0.342433849306455,0.25245959519329,0.300519776402169,0.306552051632752,0.842151973263738,0.842314162694792,0.702389739220839,0.741642940415714,0.65114406950033,0.700420404124531,0.685789271564403,0.291087449682536,0.737978937254907
"DMR_up_ 13",0.137159410609119,0.110092938951004,0.135948480555852,0.118854960824725,0.13144379851499,0.169955254837927,0.128927938473077,0.130554111154044,0.118356588594728,0.799742799337849,0.855795462755128,0.535734642938926,0.622916818281612,0.418212615992622,0.575227524893417,0.555630509836391,0.131254831390607,0.623322910576564
"DMR_up_ 130",0.10719006879915,0.11719522738855,0.123229115422745,0.112219202641738,0.127725713422113,0.136783608252062,0.135792450391109,0.118329923143052,0.13830933926384,0.611185555413176,0.74314418228055,0.380340778250936,0.440657890415379,0.304156750178585,0.437132588458348,0.403345567686765,0.124086072080484,0.474280473240534
"DMR_up_ 131",0.108274406247916,0.112564905918111,0.144798652686743,0.121378437874753,0.131733038681928,0.151758474337417,0.161046916500828,0.143440912291051,0.160393883053668,0.800447622299394,0.861369611429607,0.506797274124453,0.659905504479514,0.400500254745667,0.622119730330975,0.55742593895282,0.137265514176935,0.629795133766061
"DMR_up_ 132",0.205029382786091,0.200832908142003,0.223909174782749,0.212878936600935,0.209887485099216,0.229478307501759,0.21159426322803,0.208925469439025,0.211530165311624,0.707288409614488,0.756518141703091,0.506874203561452,0.550635790219922,0.426784490697482,0.542602600826511,0.540797271224202,0.21267401032127,0.575928701121021
"DMR_up_ 133",0.149861478249235,0.159768130855308,0.185147261246605,0.185066290075668,0.156859896629365,0.191138657654714,0.169776636637428,0.200115190756521,0.181835266006251,0.71369601967462,0.861250198209345,0.488246129600748,0.594721085364272,0.441315647234992,0.571396680146049,0.535576423787534,0.175507645345677,0.600886026288223
"DMR_up_ 134",0.264967400102202,0.286551576536985,0.314493659352083,0.292435250399111,0.269905054653567,0.321101060682317,0.327154295584357,0.30417168458427,0.30199750567454,0.836980274578689,0.875267916755521,0.698792250223391,0.749017372895254,0.59056317933126,0.745539762385281,0.691272302260302,0.298086387507715,0.741061865489957
"DMR_up_ 135",0.31136414954888,0.324583852844983,0.309919988050019,0.305894564205943,0.332820463841068,0.338577226858409,0.329845702007093,0.305449773808778,0.320031282858913,0.762981172846643,0.821255869501838,0.611419300238013,0.682553336605614,0.559380565115511,0.646358141447669,0.588037725611129,0.31983188933601,0.66742658733806
"DMR_up_ 136",0.394813089976476,0.410301897703955,0.305895504178052,0.322573545030522,0.339144769062754,0.354010861156184,0.353122650201937,0.389962813461577,0.350679737013788,0.681140602369257,0.734497690538414,0.628538653596718,0.626958819249482,0.605813944593254,0.614099877867147,0.635095039105665,0.35783387419836,0.646592089617134
"DMR_up_ 137",0.148933075482985,0.153567168710715,0.185131103140444,0.14067064015809,0.177398959152209,0.123424338657825,0.183895803968093,0.156276459490789,0.151270586631708,0.595974901435324,0.665282252969402,0.459183991537536,0.500264819475896,0.381105461345286,0.493697137081001,0.475232709002643,0.15784090393254,0.510105896121013
"DMR_up_ 138",0.0404412189014077,0.029615221898676,0.0650038296546635,0.0503704052179,0.0541167017196622,0.0428008254131833,0.0626323915926797,0.0517215802138942,0.0600155858113004,0.533129222920173,0.684414672365003,0.347979278115458,0.404360367571327,0.266542620007913,0.410691670382537,0.364325993916274,0.0507464178248186,0.430206260754098
"DMR_up_ 139",0.0924122497440836,0.0943643849272285,0.116371133672214,0.107497472940343,0.108055191850368,0.120996358858361,0.130901958511128,0.10509040408408,0.109663942620374,0.699097678531862,0.805154143374327,0.474393358603271,0.552302845415562,0.347825732458407,0.525830399472624,0.494969053307928,0.109483677467576,0.55708188730914
"DMR_up_ 14",0.161206683116021,0.16162996667259,0.201321400523165,0.194173168053062,0.157913779856783,0.167967470816532,0.229705734369207,0.199198926424046,0.203468777484812,0.764001577655541,0.851871551573419,0.610851443235976,0.696373499023752,0.53108466438932,0.670856959524652,0.661422346765101,0.186287323035135,0.683780291738252
"DMR_up_ 140",0.17488158931467,0.201694612889118,0.207847776499276,0.181654412178663,0.201766823772077,0.183493627093371,0.23543643114637,0.216742189989831,0.219458338158234,0.833820899919478,0.928364786707204,0.69451968548277,0.767975903111148,0.571721869457719,0.715188749308451,0.713507115506062,0.202552866782401,0.746442715641833
"DMR_up_ 141",0.246062505112286,0.238264661102391,0.237700892542599,0.246642684739106,0.240834535238531,0.186342310794077,0.251873930426389,0.254031749511746,0.216812263420105,0.713743668685014,0.779670924618806,0.556823485794293,0.592862757259776,0.497841237869744,0.565994563835448,0.572043482752731,0.235396170320803,0.611282874402259
"DMR_up_ 142",0.0874112968885181,0.108765918009476,0.121679193258626,0.110366486718202,0.110485145817406,0.12181489100443,0.137866238729756,0.133833142749512,0.122168850664615,0.694150534386541,0.818537759302746,0.490585771275126,0.558359137706128,0.378792651478915,0.524185152694778,0.539865829898341,0.11715457376006,0.572068119534654
"DMR_up_ 143",0.159064827216522,0.156989939226153,0.164622949261139,0.156454959304241,0.176445580966664,0.16974920372312,0.191961161178367,0.176792826076871,0.152874812031292,0.721963452082812,0.746020342701555,0.476204737159327,0.565432064317838,0.388587186944427,0.531429661429254,0.540228827522687,0.167217362109374,0.567123753165414
"DMR_up_ 144",0.101442978283215,0.0931639489971628,0.128433857700097,0.110624413616603,0.126187023126819,0.188083943926363,0.180905008126358,0.127814964857408,0.10240863831663,0.963350228721521,0.966925822487267,0.75489565714342,0.871519826749271,0.583778947716021,0.800652250905642,0.876625175803593,0.128784975216739,0.831106844218105
"DMR_up_ 145",0.239176060365356,0.238163945595541,0.297005004879015,0.247400002051593,0.235763726350649,0.246493586978429,0.297443035991596,0.264027337249232,0.30042751611432,0.70466419774678,0.761926886630559,0.538141346754427,0.576316178640155,0.45744391602171,0.578841763554367,0.533161382264893,0.262877801730637,0.592927953087556
"DMR_up_ 146",0.299778619259462,0.285544369297489,0.325915557744537,0.294240328420658,0.306968336459345,0.28833015841659,0.338608970158754,0.318944282442408,0.329059979219721,0.875261171697338,0.893349324994801,0.742542794372693,0.775283155008744,0.620806434554869,0.73216061444761,0.735278494913333,0.309710066824329,0.767811712855627
"DMR_up_ 147",0.185762288393794,0.162092265729553,0.207368145239207,0.15621854264906,0.179300366574284,0.183732350737146,0.202463726109063,0.181616967491548,0.190896097082011,0.626000811457289,0.719273278187993,0.472864675976615,0.524836668860218,0.403191672869993,0.513366363997176,0.46237881858432,0.183272305556185,0.531701755704801
"DMR_up_ 148",0.202851082482952,0.166938895329315,0.192555579473334,0.144219215047753,0.174117245390319,0.129402224130957,0.173817553161235,0.169446678746212,0.195698116800334,0.64895451782547,0.713019623977179,0.494871482931336,0.511072224508155,0.417043236189824,0.494228249402496,0.471654839342878,0.172116287840268,0.535834882025334
"DMR_up_ 149",0.135281573324734,0.147090697473316,0.162018619911057,0.148353758806344,0.147438971570884,0.154385971946024,0.184345362004374,0.167763412515584,0.16814795588411,0.651129231784686,0.743725046948625,0.485657002499481,0.545759226095231,0.41122129391104,0.515090476953841,0.513199675503411,0.15720292482627,0.552254564813759
"DMR_up_ 15",0.162731795494634,0.182860093266396,0.174747338531367,0.173768419804721,0.195569624605758,0.195446328721224,0.17788786676729,0.207043139872103,0.175824011429291,0.645844184712064,0.73154683017927,0.498352552193184,0.556151932746782,0.423292316712911,0.549906607436556,0.530582283056987,0.182875402054754,0.562239529576822
"DMR_up_ 150",0.211245226567704,0.216418549122534,0.219175237931001,0.210599814854562,0.218397180219757,0.203648952672556,0.232759700470021,0.23333303824775,0.234534949871814,0.657348319942996,0.714453445867715,0.51843368059119,0.56585882003812,0.467127382130699,0.562929093834503,0.537591462998077,0.220012516661967,0.574820315057614
"DMR_up_ 151",0.214582747801074,0.186872364483494,0.216463915370237,0.228817390035748,0.160250647672224,0.180363508810423,0.28370037701242,0.212043947339114,0.19972071181773,0.599275943487805,0.71142453193794,0.473437276709022,0.536659284435998,0.455594966803047,0.541194152626546,0.460703241614436,0.209201734482496,0.539755628230685
"DMR_up_ 152",0.364352208817811,0.299927074858979,0.277435244038698,0.33079144519552,0.236681497256799,0.195201760369153,0.365628758738961,0.312512322998923,0.24812710802085,0.88036777608851,0.924921145177512,0.658738078588527,0.823314532591078,0.675569054127818,0.740246896600142,0.751080115608772,0.292295268921744,0.779176799826051
"DMR_up_ 153",0.133868173059044,0.132303286431896,0.123640326084056,0.138000037538586,0.153503049134842,0.118410613519847,0.14886397178339,0.144235370357353,0.141436103637169,0.636323347201262,0.756980487839594,0.501427966157582,0.564047645118804,0.377540758486826,0.547973456901263,0.54776414082766,0.137140103505132,0.561722543218999
"DMR_up_ 154",0.248235915746874,0.230721207006676,0.278715706581422,0.241298724481563,0.25854585437577,0.287510912231066,0.302941463467217,0.300783393725912,0.274164092554489,0.797175181986628,0.82751512423694,0.639919887564066,0.698717302802134,0.57229731011049,0.685289187730521,0.678165596995745,0.269213030018999,0.699868513060932
"DMR_up_ 155",0.1563200423601,0.139808033798866,0.194899368794722,0.19882861710919,0.166804733851041,0.1886867520317,0.197807558180163,0.171244085364596,0.178827852896081,0.696755137834409,0.862604608139604,0.543593992959481,0.615876337220567,0.467094651966376,0.616130362518363,0.576478071974339,0.177025227154051,0.625504737516163
"DMR_up_ 156",0.100519408524983,0.0999353665405104,0.0989899865323523,0.110470783982774,0.10818233554058,0.0761493017125373,0.12160829948945,0.106347186024436,0.115860615326191,0.56691174028862,0.668322071161886,0.441674169151827,0.490638872077131,0.372214275005323,0.465830315071419,0.44310067911921,0.104229253741535,0.492670303125059
"DMR_up_ 157",0.0877974509184394,0.119159000273316,0.102331248003309,0.0908668404248701,0.0922044960542867,0.102354797528503,0.116371193436698,0.107356616254279,0.127222731867259,0.507407174646955,0.625341194593429,0.357495698689795,0.444949744943814,0.312606511274086,0.395834062492194,0.394820755275074,0.105073819417885,0.434065020273621
"DMR_up_ 158",0.24799833382195,0.238769649157205,0.230423445820885,0.24521542996828,0.222724975181298,0.324140341376555,0.241152151397031,0.262156295497149,0.26387569046312,0.724556070810161,0.754594158047207,0.537867565512249,0.644906552858255,0.505095900583637,0.627565430696446,0.606028034455966,0.252939590298164,0.628659101851989
"DMR_up_ 159",0.219426945753102,0.25001048162359,0.222768169122759,0.243922341177859,0.259254291041536,0.271753054989603,0.262758333550025,0.239194101980949,0.250827086159157,0.711332655220923,0.801964654314503,0.618882943059889,0.698662126193966,0.559799300840064,0.660564888037247,0.670913918427587,0.246657200599842,0.674588640870597
"DMR_up_ 16",0.161733186105791,0.188475784510666,0.197318750169343,0.164386362108266,0.176447002987012,0.1879845125687,0.217811790390255,0.18026288785983,0.229136810748489,0.712736630429587,0.794940895711303,0.577395180245153,0.618503834393294,0.523704853874097,0.612329675343747,0.600914291174757,0.189284120827595,0.634360765881706
"DMR_up_ 160",0.170493696781341,0.149856911521968,0.188497263811275,0.16867138411789,0.144624521395104,0.192289810090736,0.176920891521787,0.173087621498516,0.170315227095468,0.665251639747732,0.706128949714356,0.528866519062524,0.582263087787443,0.439468418471566,0.55531403358072,0.496398333750125,0.170528591981565,0.567670140302066
"DMR_up_ 161",0.0915824460218593,0.0981217226930642,0.118905529377771,0.114079508686204,0.121648071577485,0.145754671006103,0.143384763152436,0.119799614357756,0.127442385364018,0.711787158010257,0.838969370557651,0.40062192645374,0.468514944193347,0.312086611443518,0.461908203477678,0.458911909621996,0.120079856915189,0.521828589108312
"DMR_up_ 162",0.105576443320132,0.129383157983786,0.0972650902979381,0.0865025219526236,0.0897723013775042,0.094905632660449,0.115824673749925,0.0877262375772192,0.0896030109420302,0.62625138803726,0.754459967616095,0.449194811981343,0.494734043406916,0.37044628604557,0.532188489105413,0.522110213321262,0.0996176744290674,0.535626457073409
"DMR_up_ 163",0.184882658998325,0.162424853194874,0.195824408788366,0.169749047411829,0.17068894299903,0.178114502396848,0.207492741412762,0.188202444259473,0.190078914172546,0.713876513605311,0.785652379116003,0.573662297226688,0.62140513403186,0.489574013631398,0.61757615690571,0.594317485557072,0.183050945959339,0.628009140010577
"DMR_up_ 164",0.162247479887689,0.122275452882291,0.17674220396989,0.104350644989635,0.158392745076545,0.133614354726136,0.166734317007055,0.178630693569195,0.137817862246602,0.759998955235525,0.868656763121652,0.620085878943882,0.6563113425832,0.551373054215943,0.638103467050057,0.634628349733781,0.14897841715056,0.675593972983434
"DMR_up_ 165",0.113646249629473,0.118511248117535,0.142578962204636,0.124988038640623,0.140955682183596,0.172624610024708,0.176718219813223,0.163377112291618,0.153384058227763,0.551634022048967,0.609841702598152,0.372209116547901,0.416627550872139,0.32569396298277,0.416998286846501,0.380504010173355,0.14519824234813,0.439072664581398
"DMR_up_ 166",0.153833359281712,0.119288393277556,0.149412168251156,0.118349283366548,0.111008268468829,0.116544541304847,0.161061787244022,0.139739906148963,0.15157000482683,0.616451785346468,0.805148228698919,0.537803988940504,0.615567244775418,0.380102143679996,0.606347522775147,0.496215366659085,0.135645301352274,0.579662325839362
"DMR_up_ 167",0.23391077584202,0.264941737972092,0.262247303943648,0.232401908094189,0.229129496351396,0.309599777216455,0.302816249040545,0.252356171364734,0.271719080587762,0.73718135221796,0.786744293575803,0.592475365257229,0.649284917999553,0.537818245224383,0.636656728952688,0.614495212162041,0.262124722268094,0.65066515934138
"DMR_up_ 168",0.076449084666891,0.0575464506097402,0.0927565343352566,0.0347953738509715,0.0647006026483606,0.0634604769352193,0.0753460837507892,0.125877806055522,0.150987160434066,0.386602919603413,0.767674649013449,0.247757528554953,0.374486083795923,0.220000839440839,0.301414192739192,0.301577116144388,0.0824355081429796,0.371359047041737
"DMR_up_ 169",0.184637909761161,0.195857818345461,0.214126113222304,0.16425301390197,0.187006487023589,0.188908812261695,0.230907509804876,0.228946970167649,0.235448968552549,0.631099214374135,0.742336717906696,0.450661385796478,0.545979177136386,0.41563055653803,0.496337819134614,0.471638463188178,0.20334373367125,0.53624047629636
"DMR_up_ 17",0.241674829844828,0.240211843068523,0.248580002929989,0.21855638101892,0.239645830478014,0.25488755119071,0.299177416981575,0.266629778773517,0.242320218702481,0.766768159292886,0.820938467653157,0.575984604714028,0.649747497000501,0.47934912478278,0.636644998333001,0.618337866244037,0.250187094776506,0.64968153114577
"DMR_up_ 170",0.055219149813548,0.0546827635489479,0.076688199750103,0.0677862251786836,0.0631072960184156,0.07745479656547,0.129436474682796,0.0760105512809927,0.0889260176241748,0.653336842423609,0.74725162687411,0.419224884009424,0.508508005147762,0.238348438088417,0.533305176325196,0.374959156248272,0.0765901638292369,0.496419161302399
"DMR_up_ 171",0.23215617443519,0.213447571035644,0.225110369228262,0.186744988158338,0.218430684993893,0.210275580449144,0.199225596997636,0.231051566746897,0.224777384352422,0.806518925677774,0.823334718930878,0.644664142436407,0.707023962138557,0.557420833161426,0.692143464084904,0.700431125672455,0.215691101821936,0.704505310300343
"DMR_up_ 172",0.253634979379905,0.308442953151736,0.272934825903195,0.228297671193731,0.272714993210423,0.22903175668021,0.240355386592959,0.273586035311409,0.282162334512555,0.766788492335908,0.79820048338913,0.644942217506721,0.692370545435858,0.589293759470051,0.683163351171255,0.686327680111882,0.262351215104014,0.694440932774401
"DMR_up_ 173",0.344129237373957,0.297060066624008,0.331240864133383,0.285504240519406,0.327193259072947,0.336320271456248,0.329724463485321,0.397074816635508,0.301538196374442,0.854342533716426,0.845544523892601,0.737992931460891,0.76381455995577,0.698689729671442,0.770727545240282,0.76425675666924,0.327753935075024,0.77648122580095
"DMR_up_ 174",0.177289765806525,0.176483419419953,0.179172140490772,0.177683069408548,0.172166335154975,0.189093690569578,0.205080867002604,0.194037506051029,0.200314597814738,0.646478010274894,0.732448758706544,0.512515147415777,0.579970156576262,0.457943243002983,0.574729730009399,0.536853567186621,0.185702376857636,0.577276944738926
"DMR_up_ 175",0.149632251263335,0.173232653615038,0.150932654350066,0.136630362088769,0.14395022786799,0.146929944251112,0.174363686691442,0.152638283432949,0.1584212739709,0.72118657987402,0.766605646429647,0.539359910653743,0.622522582369726,0.433883838665356,0.64071342643743,0.61066431246565,0.154081259725733,0.619276613842225
